year,province,track,score,min_rank,max_rank,same_score_count,source_url,source_name
2023,上海,普通类,381,44521,44673,153,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,380,44674,44809,136,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,379,44810,44974,165,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,378,44975,45116,142,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,377,45117,45247,131,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,376,45248,45391,144,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,375,45392,45543,152,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,374,45544,45674,131,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,373,45675,45812,138,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,372,45813,45941,129,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,371,45942,46061,120,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,370,46062,46191,130,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,369,46192,46318,127,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,368,46319,46444,126,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,367,46445,46546,102,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,366,46547,46662,116,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,365,46663,46793,131,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,364,46794,46892,99,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,363,46893,47021,129,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,362,47022,47134,113,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,361,47135,47252,118,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,360,47253,47348,96,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,359,47349,47473,125,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,358,47474,47566,93,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,357,47567,47655,89,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,356,47656,47748,93,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,355,47749,47845,97,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,354,47846,47944,99,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,353,47945,48047,103,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,352,48048,48142,95,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,351,48143,48242,100,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,350,48243,48341,99,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,349,48342,48434,93,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,348,48435,48519,85,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,347,48520,48605,86,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,346,48606,48693,88,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,345,48694,48773,80,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,344,48774,48852,79,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,343,48853,48930,78,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,342,48931,49016,86,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,341,49017,49103,87,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,340,49104,49177,74,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,339,49178,49261,84,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,338,49262,49347,86,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,337,49348,49431,84,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,336,49432,49488,57,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,335,49489,49559,71,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,334,49560,49614,55,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,333,49615,49687,73,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,332,49688,49738,51,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,331,49739,49801,63,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,330,49802,49865,64,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,329,49866,49915,50,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,328,49916,49970,55,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,327,49971,50030,60,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,326,50031,50085,55,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,325,50086,50145,60,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,324,50146,50199,54,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,323,50200,50251,52,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,322,50252,50299,48,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,321,50300,50344,45,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,320,50345,50392,48,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,319,50393,50443,51,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,318,50444,50490,47,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,317,50491,50529,39,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,316,50530,50595,66,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,315,50596,50649,54,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,314,50650,50681,32,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,313,50682,50726,45,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,312,50727,50766,40,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,311,50767,50800,34,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,310,50801,50838,38,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,309,50839,50875,37,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,308,50876,50918,43,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,307,50919,50951,33,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,306,50952,50979,28,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,305,50980,51008,29,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,304,51009,51034,26,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,303,51035,51064,30,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,302,51065,51089,25,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,301,51090,51108,19,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,300,51109,51144,36,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,299,51145,51172,28,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,298,51173,51202,30,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,297,51203,51235,33,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,296,51236,51268,33,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,295,51269,51298,30,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,294,51299,51331,33,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,293,51332,51355,24,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,292,51356,51385,30,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,291,51386,51410,25,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,290,51411,51427,17,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,289,51428,51444,17,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,288,51445,51467,23,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,287,51468,51491,24,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,286,51492,51524,33,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,285,51525,51541,17,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2023,上海,普通类,284,51542,51560,19,https://www.shmeea.edu.cn/page/08000/20230623/17660.html,上海市教育考试院
2024,上海,普通类,619,1,52,52,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,618,53,64,12,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,617,65,75,11,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,616,76,91,16,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,615,92,110,19,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,614,111,128,18,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,613,129,144,16,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,612,145,179,35,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,611,180,201,22,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,610,202,240,39,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,609,241,267,27,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,608,268,299,32,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,607,300,334,35,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,606,335,383,49,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,605,384,432,49,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,604,433,486,54,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,603,487,541,55,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,602,542,595,54,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,601,596,656,61,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,600,657,714,58,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,599,715,775,61,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,598,776,834,59,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,597,835,913,79,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,596,914,996,83,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,595,997,1089,93,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,594,1090,1175,86,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,593,1176,1280,105,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,592,1281,1376,96,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,591,1377,1453,77,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,590,1454,1553,100,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,589,1554,1649,96,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,588,1650,1750,101,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,587,1751,1860,110,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,586,1861,1980,120,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,585,1981,2089,109,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,584,2090,2194,105,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,583,2195,2306,112,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,582,2307,2424,118,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,581,2425,2552,128,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,580,2553,2684,132,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,579,2685,2831,147,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,578,2832,2962,131,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,577,2963,3098,136,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,576,3099,3250,152,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,575,3251,3392,142,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,574,3393,3531,139,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,573,3532,3676,145,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,572,3677,3846,170,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,571,3847,3998,152,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,570,3999,4158,160,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,569,4159,4317,159,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,568,4318,4499,182,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,567,4500,4662,163,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,566,4663,4841,179,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,565,4842,5019,178,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,564,5020,5180,161,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,563,5181,5356,176,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,562,5357,5544,188,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,561,5545,5731,187,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,560,5732,5899,168,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,559,5900,6102,203,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,558,6103,6285,183,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,557,6286,6458,173,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,556,6459,6631,173,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,555,6632,6832,201,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,554,6833,7021,189,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,553,7022,7218,197,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,552,7219,7412,194,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,551,7413,7592,180,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,550,7593,7798,206,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,549,7799,7975,177,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,548,7976,8178,203,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,547,8179,8372,194,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,546,8373,8561,189,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,545,8562,8758,197,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,544,8759,8973,215,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,543,8974,9186,213,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,542,9187,9417,231,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,541,9418,9624,207,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,540,9625,9848,224,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,539,9849,10069,221,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,538,10070,10306,237,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,537,10307,10538,232,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,536,10539,10760,222,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,535,10761,10985,225,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,534,10986,11234,249,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,533,11235,11462,228,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,532,11463,11678,216,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,531,11679,11919,241,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,530,11920,12143,224,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,529,12144,12388,245,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,528,12389,12627,239,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,527,12628,12860,233,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,526,12861,13085,225,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,525,13086,13276,191,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,524,13277,13538,262,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,523,13539,13763,225,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,522,13764,14026,263,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,521,14027,14281,255,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,520,14282,14532,251,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,519,14533,14753,221,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,518,14754,15023,270,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,517,15024,15249,226,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,516,15250,15485,236,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,515,15486,15734,249,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,514,15735,15979,245,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,513,15980,16250,271,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,512,16251,16483,233,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,511,16484,16761,278,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,510,16762,17049,288,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,509,17050,17313,264,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,508,17314,17567,254,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,507,17568,17795,228,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,506,17796,18067,272,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,505,18068,18290,223,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,504,18291,18539,249,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,503,18540,18767,228,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,502,18768,19008,241,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,501,19009,19243,235,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,500,19244,19486,243,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,499,19487,19729,243,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,498,19730,19960,231,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,497,19961,20203,243,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,496,20204,20446,243,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,495,20447,20693,247,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,494,20694,20956,263,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,493,20957,21226,270,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,492,21227,21473,247,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,491,21474,21744,271,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,490,21745,22003,259,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,489,22004,22270,267,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,488,22271,22514,244,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,487,22515,22781,267,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,486,22782,23040,259,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,485,23041,23293,253,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,484,23294,23553,260,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,483,23554,23814,261,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,482,23815,24080,266,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,481,24081,24337,257,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,480,24338,24562,225,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,479,24563,24795,233,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,478,24796,25053,258,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
2024,上海,普通类,477,25054,25299,246,https://www.shmeea.edu.cn/page/08000/20240623/18609.html,上海市教育考试院
