year,province,track,batch,school_name,school_code,major_group,major_name,plan_type,min_score,min_rank,admit_count,source_url,source_name,notes
2024,上海,普通类,本科普通批,兰州交大,91401,01,,普通类,431,36222,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,西北师大,91501,01,,普通类,406,41077,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,西北师大,91502,02,,普通类,406,41077,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,兰州财大,91601,01,,普通类,425,37468,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,兰州财大,91602,02,,普通类,425,37468,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,甘肃政法,91701,01,,普通类,431,36222,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,甘肃政法,91702,02,,普通类,454,30934,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,兰州环职,91801,01,,普通类,413,39823,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,青海大学,92101,01,,普通类,508,17567,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,青海大学,92102,02,,普通类,504,18539,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,青海大学,92103,03,,普通类,493,21226,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,青海理工,92201,01,,普通类,417,39079,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,青海理工,92202,02,,普通类,408,40752,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,北方民族,93101,01,,普通类,453,31179,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,北方民族,93102,02,,普通类,425,37468,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,宁夏大学,93201,01,,普通类,512,16483,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,宁夏大学,93202,02,,普通类,479,24795,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,宁夏医大,93301,01,,普通类,496,20446,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,石河子,94101,01,,普通类,471,26748,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,石河子,94102,02,,普通类,431,36222,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,石河子,94103,03,,普通类,453,31179,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,石河子,94104,04,,普通类,460,29525,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,塔里木,94201,01,,普通类,411,40210,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,新疆大学,94301,01,,普通类,491,21744,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,新疆大学,94302,02,,普通类,482,24080,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,新疆农大,94401,01,,普通类,417,39079,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
2024,上海,普通类,本科普通批,新疆农大,94402,02,,普通类,407,40915,,https://www.shmeea.edu.cn/download/20240719/198.pdf,上海市教育考试院,
