year,province,track,score,min_rank,max_rank,same_score_count,source_url,source_name
2025,浙江,普通类,600,51407,52529,1123,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,599,52530,53612,1083,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,598,53613,54726,1114,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,597,54727,55840,1114,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,596,55841,57019,1179,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,595,57020,58143,1124,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,594,58144,59273,1130,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,593,59274,60413,1140,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,592,60414,61619,1206,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,591,61620,62803,1184,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,590,62804,63956,1153,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,589,63957,65138,1182,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,588,65139,66345,1207,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,587,66346,67576,1231,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,586,67577,68790,1214,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,585,68791,70025,1235,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,584,70026,71267,1242,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,583,71268,72440,1173,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,582,72441,73645,1205,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,581,73646,74834,1189,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,580,74835,76084,1250,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,579,76085,77327,1243,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,578,77328,78531,1204,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,577,78532,79803,1272,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,576,79804,80989,1186,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,575,80990,82192,1203,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,574,82193,83385,1193,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,573,83386,84608,1223,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,572,84609,85792,1184,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,571,85793,87006,1214,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,570,87007,88225,1219,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,569,88226,89443,1218,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,568,89444,90631,1188,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,567,90632,91868,1237,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,566,91869,93029,1161,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,565,93030,94299,1270,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,564,94300,95529,1230,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,563,95530,96769,1240,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,562,96770,98035,1266,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
2025,浙江,普通类,561,98036,99218,1183,https://www.zjzs.net/art/2025/6/25/art_45_11373.html,浙江省教育考试院
